DateTime,IsoWeekday,A,B,C,G,H,P,U
2018-11-01 00:00:01.461683,4,1636,2527,1823,1146,1209,306,763
2018-11-01 00:15:00.813986,4,1672,2555,1861,1208,1269,307,769
2018-11-01 00:30:01.336287,4,1699,2571,1874,1275,1324,310,787
2018-11-01 00:45:00.833620,4,750,2589,875,1327,1382,310,784
2018-11-01 01:00:01.037921,4,757,2597,878,1331,1384,310,785
2018-11-01 01:15:00.849222,4,761,2601,880,1341,1395,310,787
2018-11-01 01:30:01.159524,4,761,2602,883,1347,1400,309,791
2018-11-01 01:45:01.001828,4,763,2604,883,1349,1402,310,793
2018-11-01 02:00:12.697745,4,769,2614,884,1375,1425,310,795
2018-11-01 02:15:07.360236,4,781,2618,892,1420,1465,310,795
2018-11-01 02:30:00.862727,4,787,2620,893,1438,1476,310,796
2018-11-01 02:45:00.994032,4,788,2623,894,1454,1481,311,794
2018-11-01 03:00:00.863331,4,789,2626,895,1461,1486,311,795
2018-11-01 03:15:00.820663,4,793,2625,896,1469,1491,311,796
2018-11-01 03:30:00.804966,4,795,2630,900,1472,1494,311,798
2018-11-01 03:45:00.823275,4,795,2630,900,1467,1496,311,799
2018-11-01 04:00:01.232545,4,795,2633,901,1471,1496,312,799
2018-11-01 04:15:00.825872,4,795,2632,901,1471,1496,312,800
2018-11-01 04:30:01.242171,4,795,2633,901,1472,1496,312,800
2018-11-01 04:45:02.304440,4,795,2634,914,1476,1500,312,799
2018-11-01 05:00:00.969773,4,795,2632,902,1478,1503,312,799
2018-11-01 05:15:00.821073,4,795,2632,902,1479,1502,312,815
2018-11-01 05:30:01.336376,4,795,2630,902,1480,1505,312,815
2018-11-01 05:45:00.787709,4,795,2629,901,1479,1503,312,815
2018-11-01 06:00:00.801010,4,791,2623,901,1477,1500,312,815
2018-11-01 06:15:00.833311,4,790,2611,893,1473,1494,312,814
2018-11-01 06:30:00.787612,4,786,2597,885,1471,1488,312,804
2018-11-01 06:45:00.789913,4,783,2566,863,1450,1462,312,785
2018-11-01 07:00:01.205215,4,771,2515,842,1429,1440,312,768
2018-11-01 07:15:00.778516,4,759,2465,821,1408,1417,313,754
2018-11-01 07:30:01.426818,4,742,2387,802,1383,1341,313,733
2018-11-01 07:45:00.804119,4,717,2314,776,1208,1257,312,640
2018-11-01 08:00:01.407420,4,686,2207,745,1167,1208,312,603
2018-11-01 08:15:01.012721,4,629,2085,698,1124,1164,310,572
2018-11-01 08:30:01.333022,4,560,1919,646,1059,1074,309,543
2018-11-01 08:45:00.850356,4,498,1732,585,1005,1013,309,517
2018-11-01 09:00:00.795656,4,417,1576,494,925,924,307,482
2018-11-01 09:15:00.796957,4,311,1388,384,832,830,305,444
2018-11-01 09:30:01.328239,4,203,1225,266,720,718,296,397
2018-11-01 09:45:02.911497,4,108,1068,156,597,595,288,347
2018-11-01 10:00:01.418830,4,325,889,333,479,477,279,303
2018-11-01 10:15:00.838162,4,194,713,193,348,350,263,264
2018-11-01 10:30:01.462438,4,101,559,99,256,253,253,240
2018-11-01 10:45:00.797766,4,32,432,34,181,180,234,224
2018-11-01 11:00:01.488069,4,11,324,FULL,137,134,218,196
2018-11-01 11:15:00.823369,4,FULL,207,FULL,99,95,205,180
2018-11-01 11:30:00.983669,4,7,125,FULL,64,59,193,154
2018-11-01 11:45:00.801003,4,9,38,11,27,24,177,142
2018-11-01 12:00:01.122272,4,10,FULL,FULL,FULL,FULL,147,131
2018-11-01 12:15:00.837605,4,FULL,FULL,FULL,FULL,FULL,118,98
2018-11-01 12:30:01.422876,4,FULL,FULL,FULL,FULL,FULL,104,63
2018-11-01 12:45:00.830208,4,,,,,,,
2018-11-01 13:00:01.418477,4,,,,,,,
2018-11-01 13:15:00.827811,4,,,,,,,
2018-11-01 13:30:01.332114,4,,,,,,,
2018-11-01 13:45:00.800413,4,,,,,,,
2018-11-01 14:00:01.219715,4,,,,,,,
2018-11-01 14:15:00.803048,4,FULL,FULL,26,FULL,FULL,FULL,FULL
2018-11-01 14:30:01.398318,4,10,FULL,FULL,FULL,FULL,6,FULL
2018-11-01 14:45:00.783652,4,9,FULL,16,FULL,FULL,7,FULL
2018-11-01 15:00:01.265921,4,FULL,20,10,FULL,FULL,12,9
2018-11-01 15:15:00.847255,4,FULL,FULL,15,FULL,FULL,11,FULL
2018-11-01 15:30:01.322523,4,10,FULL,17,FULL,FULL,10,FULL
2018-11-01 15:45:00.784856,4,FULL,21,FULL,FULL,FULL,12,FULL
2018-11-01 16:00:01.499125,4,9,38,9,FULL,FULL,10,6
2018-11-01 16:15:00.849459,4,17,46,FULL,FULL,FULL,30,FULL
2018-11-01 16:30:01.443760,4,53,73,37,21,10,43,57
2018-11-01 16:45:00.813061,4,51,108,39,39,20,63,86
2018-11-01 17:00:01.200364,4,69,136,45,43,33,76,112
2018-11-01 17:15:00.842696,4,79,186,73,57,50,89,130
2018-11-01 17:30:00.914997,4,121,251,93,75,68,104,136
2018-11-01 17:45:00.845299,4,203,346,144,125,97,118,163
2018-11-01 18:00:01.443569,4,294,420,163,153,126,126,196
2018-11-01 18:15:00.809901,4,458,515,218,211,181,137,224
2018-11-01 18:30:01.158203,4,572,616,234,269,239,140,246
2018-11-01 18:45:00.775504,4,664,667,210,304,274,151,267
2018-11-01 19:00:01.207806,4,759,679,182,323,294,145,294
2018-11-01 19:15:00.816107,4,764,680,191,336,313,144,309
2018-11-01 19:30:01.330419,4,746,726,241,402,364,150,327
2018-11-01 19:45:00.809709,4,732,747,324,438,418,152,347
2018-11-01 20:00:03.526948,4,702,790,332,465,438,156,364
2018-11-01 20:15:00.815333,4,686,840,378,489,451,167,383
2018-11-01 20:30:01.310613,4,697,911,440,517,478,174,398
2018-11-01 20:45:00.835946,4,726,1025,531,560,520,184,443
2018-11-01 21:00:01.024249,4,777,1160,629,600,556,201,481
2018-11-01 21:15:00.805549,4,843,1320,755,660,617,213,523
2018-11-01 21:30:01.321850,4,947,1477,936,726,695,229,554
2018-11-01 21:45:00.886152,4,1097,1667,1106,770,755,239,594
2018-11-01 22:00:01.234454,4,1243,1851,1278,832,831,243,624
2018-11-01 22:15:00.905755,4,1409,2086,1508,979,992,262,661
2018-11-01 22:30:01.174061,4,1501,2252,1602,1067,1089,272,682
2018-11-01 22:45:00.810390,4,1556,2344,1667,1094,1134,276,704
2018-11-01 23:00:01.220659,4,1601,2398,1692,1133,1183,280,718
2018-11-01 23:15:00.813992,4,1635,2448,1719,1147,1197,284,741
2018-11-01 23:30:01.123294,4,1651,2484,1746,1185,1234,287,754
2018-11-01 23:45:00.815595,4,1667,2512,1782,1209,1256,287,773
2018-11-02 00:00:01.027896,5,1673,2541,1801,1222,1276,289,783
2018-11-02 00:15:00.840198,5,1692,2558,1822,1261,1315,300,792
2018-11-02 00:30:01.422499,5,1702,2574,1846,1322,1367,305,798
2018-11-02 00:45:00.836800,5,757,2592,862,1374,1421,304,802
2018-11-02 01:00:00.795101,5,760,2596,871,1369,1416,305,802
2018-11-02 01:15:04.100307,5,761,2599,872,1374,1421,305,802
2018-11-02 01:30:01.343703,5,769,2607,874,1392,1436,303,807
2018-11-02 01:45:01.008005,5,773,2610,876,1405,1448,305,807
2018-11-02 02:00:01.434307,5,773,2610,876,1405,1448,305,807
2018-11-02 02:15:00.804640,5,777,2614,880,1424,1468,307,808
2018-11-02 02:30:01.182942,5,782,2617,883,1431,1473,307,808
2018-11-02 02:45:00.787242,5,787,2616,882,1442,1482,307,808
2018-11-02 03:00:14.368129,5,792,2618,891,1452,1490,307,808
2018-11-02 03:15:01.746814,5,793,2626,892,1452,1489,308,808
2018-11-02 03:30:01.183146,5,794,2628,892,1458,1494,309,809
2018-11-02 03:45:00.839447,5,794,2627,893,1455,1490,310,810
2018-11-02 04:00:01.190749,5,794,2630,894,1458,1493,309,808
2018-11-02 04:15:00.794082,5,794,2629,896,1460,1493,309,808
2018-11-02 04:30:01.174352,5,795,2629,896,1464,1496,309,809
2018-11-02 04:45:00.783684,5,791,2630,896,1465,1495,309,808
2018-11-02 05:00:01.222954,5,793,2629,897,1469,1497,309,808
2018-11-02 05:15:00.838287,5,793,2632,897,1470,1498,309,825
2018-11-02 05:30:00.990596,5,793,2632,897,1465,1498,309,825
2018-11-02 05:45:00.815890,5,793,2631,896,1463,1493,309,827
2018-11-02 06:00:01.223191,5,789,2627,894,1457,1488,309,825
2018-11-02 06:15:00.802492,5,787,2615,889,1454,1482,310,823
2018-11-02 06:30:01.311793,5,786,2586,877,1446,1465,310,815
2018-11-02 06:45:00.854095,5,776,2557,868,1435,1448,309,788
2018-11-02 07:00:00.790430,5,764,2496,843,1413,1424,310,774
2018-11-02 07:15:00.847729,5,750,2451,821,1389,1391,309,762
2018-11-02 07:30:01.177998,5,732,2384,803,1365,1359,309,664
2018-11-02 07:45:00.842332,5,714,2299,772,1195,1241,308,644
2018-11-02 08:00:01.220600,5,686,2198,726,1158,1196,308,623
2018-11-02 08:15:00.805935,5,631,2065,684,1117,1129,306,600
2018-11-02 08:30:00.995235,5,583,1905,617,1047,1041,306,575
2018-11-02 08:45:00.825537,5,511,1749,539,971,941,307,550
2018-11-02 09:00:01.216838,5,412,1557,445,872,855,307,511
2018-11-02 09:15:00.845142,5,309,1385,334,746,739,306,473
2018-11-02 09:30:01.330441,5,194,1215,208,608,606,301,430
2018-11-02 09:45:00.776776,5,103,1053,106,465,464,297,378
2018-11-02 10:00:01.397043,5,347,878,287,338,344,292,330
2018-11-02 10:15:00.816376,5,211,714,181,223,222,279,294
2018-11-02 10:30:01.170646,5,103,572,77,131,128,265,263
2018-11-02 10:45:00.830979,5,41,447,22,79,76,242,232
2018-11-02 11:00:01.314249,5,FULL,332,9,25,23,223,207
2018-11-02 11:15:00.806582,5,FULL,213,9,FULL,FULL,207,179
2018-11-02 11:30:01.471852,5,FULL,82,FULL,FULL,FULL,196,151
2018-11-02 11:45:00.789184,5,FULL,FULL,12,FULL,FULL,181,124
2018-11-02 12:00:01.527488,5,FULL,FULL,25,FULL,FULL,158,60
2018-11-02 12:15:00.809787,5,FULL,FULL,11,FULL,FULL,122,34
2018-11-02 12:30:01.175089,5,10,FULL,10,FULL,FULL,86,6
2018-11-02 12:45:00.825422,5,FULL,FULL,20,FULL,FULL,39,FULL
2018-11-02 13:00:00.784723,5,FULL,FULL,12,FULL,FULL,9,FULL
2018-11-02 13:15:00.805002,5,FULL,FULL,10,FULL,FULL,FULL,FULL
2018-11-02 13:30:01.184294,5,FULL,FULL,FULL,FULL,FULL,FULL,FULL
2018-11-02 13:45:00.838627,5,FULL,FULL,15,FULL,FULL,8,FULL
2018-11-02 14:00:01.022929,5,8,FULL,9,FULL,FULL,4,FULL
2018-11-02 14:15:00.824231,5,17,FULL,30,FULL,FULL,15,FULL
2018-11-02 14:30:01.168532,5,FULL,26,17,FULL,FULL,8,6
2018-11-02 14:45:00.811835,5,11,22,16,FULL,FULL,16,9
2018-11-02 15:00:01.026134,5,FULL,20,FULL,FULL,FULL,16,FULL
2018-11-02 15:15:01.010436,5,FULL,30,9,FULL,FULL,18,9
2018-11-02 15:30:00.806769,5,12,33,16,FULL,FULL,25,FULL
2018-11-02 15:45:01.079038,5,31,20,35,FULL,FULL,20,6
2018-11-02 16:00:00.986372,5,32,29,32,9,FULL,32,FULL
2018-11-02 16:15:00.856673,5,29,43,43,FULL,FULL,37,15
2018-11-02 16:30:01.339942,5,25,45,46,FULL,FULL,52,28
2018-11-02 16:45:00.806276,5,56,63,62,28,FULL,63,72
2018-11-02 17:00:01.180578,5,65,140,79,36,13,90,109
2018-11-02 17:15:00.816880,5,75,201,93,65,40,106,131
2018-11-02 17:30:01.167180,5,81,265,118,79,61,122,143
2018-11-02 17:45:00.989482,5,123,329,131,86,68,130,167
2018-11-02 18:00:01.420782,5,153,367,154,129,111,144,188
2018-11-02 18:15:00.916084,5,224,434,186,153,133,147,205
2018-11-02 18:30:00.990386,5,289,446,205,197,153,146,230
2018-11-02 18:45:00.851718,5,320,429,246,226,177,140,245
2018-11-02 19:00:01.152988,5,335,418,284,237,204,142,273
2018-11-02 19:15:00.808320,5,369,424,328,259,228,129,295
2018-11-02 19:30:01.334590,5,388,441,349,321,283,136,334
2018-11-02 19:45:00.810924,5,394,462,376,358,307,143,360
2018-11-02 20:00:01.168225,5,373,477,382,385,347,143,377
2018-11-02 20:15:00.825526,5,357,513,344,411,375,153,392
2018-11-02 20:30:01.236827,5,336,533,360,426,393,154,405
2018-11-02 20:45:00.864129,5,323,550,401,460,415,164,422
2018-11-02 21:00:01.173430,5,364,578,447,480,448,171,447
2018-11-02 21:15:00.806764,5,425,727,518,507,490,171,472
2018-11-02 21:30:01.334034,5,495,904,628,558,536,183,510
2018-11-02 21:45:00.810366,5,622,1125,797,607,600,194,535
2018-11-02 22:00:01.211636,5,798,1354,978,680,674,214,576
2018-11-02 22:15:01.020969,5,1050,1640,1205,804,810,244,620
2018-11-02 22:30:01.162276,5,1232,1826,1369,886,904,251,657
2018-11-02 22:45:01.053571,5,1323,1950,1465,917,943,259,690
2018-11-02 23:00:01.227873,5,1384,2065,1540,963,990,263,711
2018-11-02 23:15:00.832174,5,1451,2171,1612,985,1056,273,719
2018-11-02 23:30:01.202475,5,1489,2257,1650,1023,1093,277,737
2018-11-02 23:45:00.807776,5,1535,2333,1685,1073,1133,280,742
2018-11-03 00:00:01.471078,6,1565,2395,1741,1083,1155,281,753
2018-11-03 00:15:00.992380,6,1596,2442,1772,1125,1192,285,762
2018-11-03 00:30:01.122680,6,1636,2472,1797,1185,1252,292,766
2018-11-03 00:45:00.848023,6,1671,2511,1820,1236,1304,295,777
2018-11-03 01:00:00.807315,6,1682,2521,1835,1244,1312,299,781
2018-11-03 01:15:00.840618,6,1688,2531,1839,1257,1326,299,784
2018-11-03 01:30:01.603886,6,1701,2542,1848,1297,1359,303,785
2018-11-03 01:45:00.814219,6,1709,2549,1853,1320,1372,303,787
2018-11-03 02:00:01.188520,6,1722,2560,1858,1363,1408,303,788
2018-11-03 02:15:00.854814,6,1738,2569,1867,1384,1429,305,790
2018-11-03 02:30:01.330123,6,1748,2572,1877,1421,1454,311,792
2018-11-03 02:45:01.223424,6,1753,2579,1879,1439,1471,312,797
2018-11-03 03:00:01.220726,6,1763,2584,1886,1453,1481,312,799
2018-11-03 03:15:00.829059,6,1765,2595,1893,1467,1492,312,800
2018-11-03 03:30:01.164328,6,1770,2600,1900,1469,1494,312,801
2018-11-03 03:45:07.507526,6,1773,2598,1906,1475,1498,312,801
2018-11-03 04:00:01.114051,6,1773,2596,1907,1474,1498,313,801
2018-11-03 04:15:00.816352,6,1771,2596,1907,1475,1499,314,801
2018-11-03 04:30:01.368622,6,1771,2595,1908,1476,1500,313,802
2018-11-03 04:45:00.868954,6,1771,2596,1908,1479,1501,313,802
2018-11-03 05:00:01.508224,6,1772,2594,1908,1477,1500,314,802
2018-11-03 05:15:00.814556,6,1772,2594,1908,1481,1502,314,822
2018-11-03 05:30:01.330858,6,1773,2597,1909,1482,1504,313,822
2018-11-03 05:45:00.826159,6,1773,2596,1908,1482,1505,314,822
2018-11-03 06:00:01.638460,6,1773,2599,1909,1479,1504,314,820
2018-11-03 06:15:03.082698,6,1773,2598,1910,1480,1505,314,822
2018-11-03 06:30:00.777095,6,1770,2594,1901,1480,1503,314,821
2018-11-03 06:45:00.807397,6,1769,2589,1887,1477,1501,313,821
2018-11-03 07:00:01.158698,6,1767,2586,1875,1474,1499,313,820
2018-11-03 07:15:00.810998,6,1765,2583,1872,1474,1497,313,820
2018-11-03 07:30:01.381300,6,1763,2580,1872,1472,1495,313,818
2018-11-03 07:45:00.797602,6,1756,2578,1861,1467,1488,313,818
2018-11-03 08:00:01.047956,6,1731,2569,1847,1452,1467,313,813
2018-11-03 08:15:00.784204,6,1714,2552,1815,1436,1439,313,805
2018-11-03 08:30:01.008505,6,1686,2523,1783,1419,1414,309,787
2018-11-03 08:45:00.857807,6,1656,2475,1732,1392,1363,307,779
2018-11-03 09:00:00.905140,6,1596,2415,1667,1359,1317,306,769
2018-11-03 09:15:00.800441,6,1522,2350,1567,1311,1252,302,756
2018-11-03 09:30:01.124711,6,1426,2265,1457,1256,1198,299,735
2018-11-03 09:45:00.804043,6,1312,2154,1276,1190,1133,296,709
2018-11-03 10:00:00.838345,6,1149,1984,1062,1120,1061,282,679
2018-11-03 10:15:00.819646,6,987,1841,854,1052,981,260,636
2018-11-03 10:30:01.164948,6,798,1639,639,969,892,235,610
2018-11-03 10:45:00.796249,6,640,1438,455,904,829,214,576
2018-11-03 11:00:01.077528,6,488,1255,314,810,766,193,549
2018-11-03 11:15:00.810852,6,372,1050,159,728,706,172,515
2018-11-03 11:30:01.174154,6,256,879,87,657,637,154,478
2018-11-03 11:45:00.804486,6,157,727,33,562,548,130,446
2018-11-03 12:00:01.245755,6,95,574,15,489,484,123,413
2018-11-03 12:15:00.920089,6,33,434,FULL,430,425,108,380
2018-11-03 12:30:01.185390,6,17,299,16,367,362,95,368
2018-11-03 12:45:00.850692,6,19,180,32,325,322,78,342
2018-11-03 13:00:01.056994,6,23,91,39,305,295,53,322
2018-11-03 13:15:00.868294,6,27,22,26,282,271,44,312
2018-11-03 13:30:01.188596,6,26,FULL,36,255,244,36,290
2018-11-03 13:45:00.813896,6,23,FULL,43,240,228,23,273
2018-11-03 14:00:01.239198,6,35,26,40,206,199,7,251
2018-11-03 14:15:00.899500,6,24,21,31,190,178,FULL,244
2018-11-03 14:30:01.247800,6,22,28,22,187,173,FULL,225
2018-11-03 14:45:00.818134,6,19,29,18,181,172,15,210
2018-11-03 15:00:01.932403,6,15,44,16,169,162,10,204
2018-11-03 15:15:00.836737,6,17,32,10,163,157,11,189
2018-11-03 15:30:01.402006,6,25,40,24,137,128,13,189
2018-11-03 15:45:00.829339,6,24,49,18,134,123,20,194
2018-11-03 16:00:01.293640,6,39,61,18,132,119,9,194
2018-11-03 16:15:00.855942,6,34,76,16,120,115,FULL,192
2018-11-03 16:30:01.439244,6,48,111,24,102,96,9,197
2018-11-03 16:45:00.838544,6,64,130,28,99,94,8,215
2018-11-03 17:00:01.201846,6,60,145,43,132,120,17,234
2018-11-03 17:15:00.860179,6,63,179,61,167,154,27,244
2018-11-03 17:30:01.518448,6,63,230,85,193,176,26,273
2018-11-03 17:45:00.825782,6,70,261,108,192,180,26,289
2018-11-03 18:00:01.241056,6,75,313,107,218,205,42,312
2018-11-03 18:15:00.856384,6,76,374,109,261,251,51,319
2018-11-03 18:30:00.911685,6,67,379,100,271,264,56,334
2018-11-03 18:45:00.813987,6,65,372,88,280,269,55,315
2018-11-03 19:00:11.646937,6,51,363,87,304,293,56,313
2018-11-03 19:15:01.989558,6,57,353,97,344,329,60,311
2018-11-03 19:30:01.303890,6,64,346,88,392,372,78,309
2018-11-03 19:45:00.831191,6,77,338,72,401,368,75,332
2018-11-03 20:00:01.221495,6,71,337,53,384,367,75,335
2018-11-03 20:15:00.820826,6,85,386,66,415,390,72,347
2018-11-03 20:30:01.009127,6,102,459,95,419,399,78,368
2018-11-03 20:45:00.818431,6,158,566,161,444,414,85,392
2018-11-03 21:00:01.474698,6,217,736,287,462,428,98,410
2018-11-03 21:15:00.870032,6,341,943,446,526,489,118,444
2018-11-03 21:30:01.370333,6,489,1126,620,572,538,144,491
2018-11-03 21:45:00.869634,6,660,1380,854,631,601,168,534
2018-11-03 22:00:01.226940,6,878,1647,1076,721,698,191,591
2018-11-03 22:15:00.897239,6,1158,1939,1314,855,844,228,644
2018-11-03 22:30:01.324538,6,1377,2124,1493,925,913,235,694
2018-11-03 22:45:00.809871,6,1485,2239,1593,958,958,242,734
2018-11-03 23:00:00.888173,6,1540,2307,1654,978,1029,252,753
2018-11-03 23:15:00.926474,6,1551,2361,1694,990,1046,254,767
2018-11-03 23:30:01.160743,6,1571,2391,1713,1029,1081,263,771
2018-11-03 23:45:00.797077,6,1596,2417,1740,1063,1113,264,775
2018-11-04 00:00:01.204378,7,1622,2448,1762,1090,1143,267,781
2018-11-04 00:15:00.812679,7,1643,2467,1783,1134,1179,283,792
2018-11-04 00:30:01.162980,7,1664,2502,1812,1186,1229,289,796
2018-11-04 00:45:00.801282,7,1690,2529,1828,1239,1281,293,798
2018-11-04 01:00:01.037590,7,1700,2537,1844,1259,1301,297,803
2018-11-04 01:15:00.848884,7,1703,2546,1852,1264,1303,296,806
2018-11-04 01:30:01.333186,7,1707,2550,1857,1291,1324,297,806
2018-11-04 01:45:00.855519,7,1708,2553,1858,1303,1335,297,806
2018-11-04 02:00:01.205789,7,1721,2564,1867,1338,1360,299,811
2018-11-04 02:15:00.863122,7,1729,2567,1874,1380,1396,302,809
2018-11-04 02:30:01.360391,7,1743,2572,1881,1409,1416,302,812
2018-11-04 02:45:00.836724,7,1753,2573,1884,1427,1431,302,816
2018-11-04 03:00:01.018025,7,1757,2573,1884,1443,1445,303,817
2018-11-04 03:15:00.825327,7,1763,2575,1885,1456,1456,306,816
2018-11-04 03:30:01.336629,7,1769,2578,1887,1461,1462,308,816
2018-11-04 03:45:01.230930,7,1770,2578,1885,1463,1466,308,815
2018-11-04 04:00:13.048822,7,1771,2579,1886,1464,1468,307,816
2018-11-04 04:15:00.839506,7,1772,2577,1884,1467,1470,308,815
2018-11-04 04:30:01.330808,7,1772,2577,1886,1468,1471,308,816
2018-11-04 04:45:00.778108,7,1772,2581,1886,1471,1471,308,816
2018-11-04 05:00:01.432409,7,1772,2577,1886,1469,1470,308,815
2018-11-04 05:15:00.803712,7,1772,2577,1886,1470,1473,308,819
2018-11-04 05:30:01.151012,7,1772,2575,1885,1470,1474,309,819
2018-11-04 05:45:00.802346,7,1772,2578,1900,1472,1476,309,820
2018-11-04 06:00:01.489616,7,1773,2579,1884,1470,1474,309,819
2018-11-04 06:15:00.799948,7,1771,2582,1880,1472,1475,309,819
2018-11-04 06:30:01.162217,7,1771,2580,1879,1471,1474,309,817
2018-11-04 06:45:00.816552,7,1771,2575,1868,1472,1474,310,818
2018-11-04 07:00:01.207854,7,1768,2570,1857,1471,1475,310,815
2018-11-04 07:15:00.805154,7,1768,2573,1855,1468,1473,310,815
2018-11-04 07:30:01.341456,7,1761,2574,1858,1469,1469,310,815
2018-11-04 07:45:00.811756,7,1758,2568,1861,1467,1465,310,812
2018-11-04 08:00:01.373058,7,1746,2562,1851,1460,1443,310,810
2018-11-04 08:15:00.810359,7,1741,2540,1841,1450,1422,309,802
2018-11-04 08:30:01.225661,7,1726,2522,1817,1438,1393,308,792
2018-11-04 08:45:00.798995,7,1706,2501,1779,1421,1364,309,781
2018-11-04 09:00:00.824295,7,1660,2467,1733,1402,1332,307,769
2018-11-04 09:15:00.803595,7,1605,2417,1659,1373,1286,306,754
2018-11-04 09:30:01.014898,7,1515,2345,1556,1340,1242,298,731
2018-11-04 09:45:00.812198,7,1389,2232,1393,1261,1169,284,707
2018-11-04 10:00:01.054499,7,1241,2077,1109,1199,1086,264,679
2018-11-04 10:15:00.818801,7,1067,1893,831,1131,1007,247,650
2018-11-04 10:30:01.031090,7,911,1701,582,1049,913,229,610
2018-11-04 10:45:00.841404,7,735,1538,344,981,840,198,573
2018-11-04 11:00:01.240706,7,555,1296,152,904,783,184,547
2018-11-04 11:15:00.858006,7,401,1074,50,805,704,176,504
2018-11-04 11:30:01.207311,7,241,874,FULL,694,630,150,467
2018-11-04 11:45:00.786641,7,133,662,11,613,560,132,439
2018-11-04 12:00:01.236910,7,60,480,FULL,515,490,118,386
2018-11-04 12:15:00.806243,7,28,311,FULL,439,434,89,356
2018-11-04 12:30:01.393513,7,26,179,10,342,341,70,320
2018-11-04 12:45:00.877846,7,14,61,14,268,267,37,295
2018-11-04 13:00:01.046147,7,FULL,FULL,FULL,205,206,30,268
2018-11-04 13:15:01.033449,7,FULL,FULL,14,143,141,11,233
2018-11-04 13:30:01.422750,7,FULL,FULL,FULL,105,101,7,193
2018-11-04 13:45:00.879051,7,FULL,20,12,60,56,4,183
2018-11-04 14:00:01.579353,7,10,FULL,FULL,12,FULL,4,160
2018-11-04 14:15:00.846686,7,FULL,22,FULL,FULL,FULL,4,130
2018-11-04 14:30:01.421954,7,FULL,26,FULL,FULL,FULL,4,129
2018-11-04 14:45:00.836288,7,18,26,17,8,FULL,4,119
2018-11-04 15:00:01.100590,7,FULL,24,FULL,FULL,FULL,7,110
2018-11-04 15:15:00.864891,7,FULL,22,10,8,FULL,9,100
2018-11-04 15:30:01.060192,7,10,25,9,FULL,FULL,4,84
2018-11-04 15:45:00.845472,7,FULL,40,20,15,FULL,13,90
2018-11-04 16:00:01.481795,7,12,46,17,23,13,20,95
2018-11-04 16:15:00.848096,7,10,69,28,58,48,24,101
2018-11-04 16:30:01.387397,7,23,106,42,106,91,29,115
2018-11-04 16:45:00.823699,7,36,130,34,138,124,33,139
2018-11-04 17:00:01.270001,7,45,157,63,154,141,40,155
2018-11-04 17:15:00.879334,7,50,188,71,161,151,42,173
2018-11-04 17:30:01.436603,7,66,255,57,180,173,47,207
2018-11-04 17:45:00.833936,7,76,269,65,204,184,61,223
2018-11-04 18:00:01.273206,7,87,292,58,211,196,71,252
2018-11-04 18:15:00.901538,7,86,313,77,207,200,67,285
2018-11-04 18:30:01.222841,7,89,313,79,215,200,63,315
2018-11-04 18:45:00.833141,7,100,359,83,202,189,58,326
2018-11-04 19:00:01.490443,7,109,389,72,206,198,60,341
2018-11-04 19:15:00.864744,7,152,388,83,231,217,61,365
2018-11-04 19:30:01.218045,7,157,467,101,281,268,65,392
2018-11-04 19:45:00.825379,7,200,505,96,322,302,79,408
2018-11-04 20:00:01.252647,7,210,587,155,346,334,89,431
2018-11-04 20:15:00.854981,7,262,690,229,400,369,99,452
2018-11-04 20:30:01.474253,7,349,780,294,461,415,116,478
2018-11-04 20:45:00.849583,7,423,933,390,519,471,127,513
2018-11-04 21:00:00.825885,7,503,1119,510,580,545,145,549
2018-11-04 21:15:00.823186,7,643,1323,643,633,610,165,593
2018-11-04 21:30:01.465487,7,775,1531,803,697,688,180,628
2018-11-04 21:45:00.843789,7,940,1752,1023,771,762,199,669
2018-11-04 22:00:01.223090,7,1133,1956,1253,857,862,230,700
2018-11-04 22:15:00.865391,7,1402,2195,1505,1022,1031,255,744
2018-11-04 22:30:01.191692,7,1529,2352,1649,1094,1113,266,762
2018-11-04 22:45:00.853026,7,1588,2415,1720,1115,1147,268,767
2018-11-04 23:00:01.461295,7,1623,2468,1748,1139,1181,271,775
2018-11-04 23:15:00.840629,7,1648,2492,1778,1161,1206,279,779
2018-11-04 23:30:01.355898,7,1651,2507,1782,1176,1221,284,788
2018-11-04 23:45:00.796231,7,1671,2530,1801,1216,1261,286,792
2018-11-05 00:00:01.196532,1,1685,2556,1825,1251,1300,291,793
2018-11-05 00:15:00.816834,1,1695,2573,1841,1276,1320,296,800
2018-11-05 00:30:01.565134,1,1715,2583,1859,1338,1385,298,801
2018-11-05 00:45:00.837436,1,747,2591,857,1355,1396,298,802
2018-11-05 01:00:01.034737,1,749,2597,861,1361,1399,299,804
2018-11-05 01:15:00.828071,1,749,2597,861,1361,1399,299,804
2018-11-05 01:30:01.335341,1,749,2597,861,1361,1399,299,804
2018-11-05 01:45:00.789673,1,749,2597,861,1361,1399,299,804
2018-11-05 02:00:01.442943,1,749,2597,861,1361,1399,299,804
2018-11-05 02:15:00.806276,1,749,2597,861,1361,1399,299,804
2018-11-05 02:30:01.334546,1,749,2597,861,1361,1399,299,804
2018-11-05 02:45:00.846880,1,749,2597,861,1361,1399,299,804
2018-11-05 03:00:01.203180,1,790,2605,891,1474,1498,302,809
2018-11-05 03:15:00.848482,1,790,2605,891,1479,1500,302,809
2018-11-05 03:30:01.449761,1,790,2605,891,1479,1500,302,809
